order_id,first_name,last_name,order_date,order_year,order_month,revenue_per_item,product_name,product_category
13631,Laurie,Castro,2025-04-11 07:09:00.000000 UTC,2025,4,11.989999771118164,Sock It To Me Gnomes Crew Socks,Plus
13631,Laurie,Castro,2025-04-11 07:09:00.000000 UTC,2025,4,22.0,OnGossamer Women's Triple Twist Mesh Boyshort Panty,Intimates
13631,Laurie,Castro,2025-04-11 07:09:00.000000 UTC,2025,4,43.689998626708977,Vobaga Korean Womens Irregular Hem Bat Sleeve Loose Sweater Cardigan Outerwear,Sweaters
13631,Laurie,Castro,2025-04-11 07:09:00.000000 UTC,2025,4,64.30999755859375,David Lerner Women's Seam Leggings,Leggings
57479,Nicholas,Walton,2020-04-29 15:06:00.000000 UTC,2020,4,145.0,Polo Ralph Lauren Men's Navy Silk Cotton Linen Pleated Golf Pants,Pants
88284,David,Hernandez,2022-04-17 05:28:00.000000 UTC,2022,4,14.069999694824221,Champion Men's 3 Pack Quarter Sock,Active
50250,Austin,Davis,2025-04-21 00:39:00.000000 UTC,2025,4,219.0,Mens Denim Style Leather Vest with Reflective Trim. American Made,Suits & Sport Coats
84184,Paul,Perez,2022-04-06 11:24:00.000000 UTC,2022,4,27.0,IZOD Men's Stripe Waffle Crew Neck Shirt,Tops & Tees
120086,Danny,Cox,2025-04-27 00:15:00.000000 UTC,2025,4,54.0,Quiksilver Men's Sabotage 22 Inch Boardshort,Swim
96231,Laura,Goodman,2025-04-02 13:00:00.000000 UTC,2025,4,56.0,Le Mystere Women's Florence Nursing Bra  #161,Maternity
54898,Nicole,Harris,2025-04-28 15:16:00.909804 UTC,2025,4,44.0,Three Seasons Maternity Women's Solid Cowl Side Rouch 3/4 Sleeve Dress,Maternity
113195,Mary,Smith,2021-04-10 04:52:00.000000 UTC,2021,4,98.0,BCBGeneration Women's Sleeveless Back Cutout Dress,Dresses
47419,Madison,Reed,2024-04-05 12:03:00.000000 UTC,2024,4,159.94999694824219,Royal Robbins Women's Urban Pea Coat,Active
47420,Madison,Reed,2023-04-11 12:03:00.000000 UTC,2023,4,24.989999771118164,Cloris Murphy Sexy Black Ruffles Halter Swim Dress Bathing Suit Swimwear BN407BK One Size Black,Swim
74279,Deborah,West,2023-04-10 08:49:00.000000 UTC,2023,4,89.949996948242173,Adidas Women's Hiking 1 Side Hoodie Jacket,Outerwear & Coats
16818,Wendy,Kennedy,2025-04-21 17:30:00.000000 UTC,2025,4,26.989999771118164,Women's Cotton Crochet Knit Sheer Top with a Scalloped Hem and Slight Bell Sleeves,Tops & Tees
62954,Andrew,Berger,2025-04-26 12:15:00.000000 UTC,2025,4,38.0,Armani Exchange Shiny Logo Tee,Tops & Tees
88731,Desiree,Callahan,2025-04-19 13:18:00.000000 UTC,2025,4,18.479999542236328,Allegra K Maternity Motherhood Stretchy Leggings Skinny Pants Black M,Maternity
88731,Desiree,Callahan,2025-04-19 13:18:00.000000 UTC,2025,4,34.9900016784668,Bump Set Spike Hoodie,Fashion Hoodies & Sweatshirts
43111,Philip,Rosales,2022-04-25 11:08:00.000000 UTC,2022,4,32.9900016784668,Lee Men's Premium Select Slim Straight Leg Jean,Jeans
43111,Philip,Rosales,2022-04-25 11:08:00.000000 UTC,2022,4,36.950000762939446,Mens Designer Blue Checkered Tuxedo Vest Set Match Necktie Cufflinks Bowtie Hanky Set for Suit Y&G VS1017,Suits & Sport Coats
43111,Philip,Rosales,2022-04-25 11:08:00.000000 UTC,2022,4,41.950000762939446,Speedo Men's Puzzle Me This Mesh Drag Swimsuit,Swim
43111,Philip,Rosales,2022-04-25 11:08:00.000000 UTC,2022,4,60.0,Columbia Men's Pintada Peak Long Sleeve Shirt,Tops & Tees
110356,Kenneth,Miller,2024-04-08 16:58:00.000000 UTC,2024,4,44.9900016784668,Thorlo Unisex Thick Cushion Running Crew Sock,Socks
69177,Steven,Cole,2024-04-23 17:42:00.000000 UTC,2024,4,57.5,Hurley Men's Dexter Woven,Tops & Tees
122759,Timothy,Ramirez,2020-04-20 12:42:00.000000 UTC,2020,4,8.0,DC Lifted Sock - Men's,Socks
19181,Scott,Peterson,2024-04-23 15:12:00.000000 UTC,2024,4,80.0,Columbia Men's Big Watertight Jacket,Outerwear & Coats
9354,Isaiah,Murphy,2023-04-18 02:26:00.000000 UTC,2023,4,39.9900016784668,Savane Men's Big & Tall Wrinkle Free Flat Front Twill Pant,Pants
9885,Jennifer,Davenport,2025-04-02 17:59:00.000000 UTC,2025,4,32.450000762939453,Laura High Quality Lace Malva Push-up Bra Boyshort SET #SL101029 Made in Colombia,Intimates
9885,Jennifer,Davenport,2025-04-02 17:59:00.000000 UTC,2025,4,59.5,Calvin Klein Women's Printed Drape Top,Tops & Tees
104921,Amanda,Smith,2024-04-16 15:37:00.000000 UTC,2024,4,36.0,Roxy Juniors Gypsy Paradise Surfer Pant,Swim
5051,Katie,Williams,2025-04-06 06:09:00.000000 UTC,2025,4,79.989997863769531,O'Neill Juniors Cats Eye Fleece Jacket,Outerwear & Coats
55220,Lisa,Williams,2025-04-24 12:44:00.000000 UTC,2025,4,11.550000190734863,Allegra K Lady Checked Elastic Waist Skinny Pants Trousers Black Gray XS,Pants & Capris
55220,Lisa,Williams,2025-04-24 12:44:00.000000 UTC,2025,4,19.170000076293945,Rene Rofe Women's Long Sleeve Chemise Dress And Thong Set,Intimates
32374,Lisa,Patton,2024-04-21 03:33:00.000000 UTC,2024,4,8.7200002670288086,Allegra K Women Ruffled Single Shoulder Sleeveless Mini Dress Black XS,Dresses
32374,Lisa,Patton,2024-04-21 03:33:00.000000 UTC,2024,4,49.060001373291016,TYR Sport Girls' Solid Durafast Maxback Swim Suit,Swim
73346,Pamela,Harris,2024-04-06 02:17:00.000000 UTC,2024,4,28.489999771118164,Dickies 82721 Youtility Women's Multi Pocket Scrub Top,Outerwear & Coats
27481,Brian,Lynch,2023-04-05 08:47:00.000000 UTC,2023,4,25.0,Geoffrey Beene Men's Cargo Extender Short,Shorts
29703,Samuel,Gomez,2025-04-26 14:13:05.423046 UTC,2025,4,8.4499998092651367,Skinny Tie Lot Collection Narrow Necktie Matching Gift Box Set By DAN SMITH Various Colours & Styles,Accessories
29703,Samuel,Gomez,2025-04-26 14:13:05.423046 UTC,2025,4,34.9900016784668,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS GOLF CARDIGAN BUTTONS AND POCKETS VNECK YELLOW MUSTARD WARM & SOFT,Sweaters
29703,Samuel,Gomez,2025-04-26 14:13:05.423046 UTC,2025,4,65.0,Men's BambooDreamsTM Lounge Pants - Black - Medium,Sleep & Lounge
87285,Angela,Chapman,2025-04-18 12:49:00.000000 UTC,2025,4,35.9900016784668,TLB Luscious Style Tie Dye Long Skirt -Blue-Length:34; Waist 24-36,Skirts
9775,Diamond,Johnson,2023-04-08 06:51:00.000000 UTC,2023,4,43.979999542236328,Patty Women Comfy On/One Shoulder Bat Wing Sleeve Sweater Mini Dress,Dresses
58019,Jose,Watson,2025-04-11 15:10:00.000000 UTC,2025,4,149.0,Chaps Tropical Wool Blazer - BLACK,Suits & Sport Coats
66681,William,Morales,2024-04-20 10:11:00.000000 UTC,2024,4,9.7200002670288086,Hand Crocheted Beanie (02)-Rasta,Accessories
66681,William,Morales,2024-04-20 10:11:00.000000 UTC,2024,4,35.0,Dickies Mens Slim Straight Fit Pant,Pants
66681,William,Morales,2024-04-20 10:11:00.000000 UTC,2024,4,107.51999664306641,2XU Men's Elite Compression Long Sleeve Top,Active
50528,Adam,Lopez,2023-04-04 01:32:00.000000 UTC,2023,4,36.0,Nautica Men's Charlestown Sleep Pant,Sleep & Lounge
64463,Anthony,Peterson,2025-04-28 02:21:41.205604 UTC,2025,4,25.0,Saxx Men's 24-Seven Boxer Brief,Underwear
112120,William,Benson,2024-04-03 03:09:00.000000 UTC,2024,4,39.9900016784668,Men's Classic Satin Boxer Shorts Pack of 5 Solid Colors,Underwear
90570,Ann,Cunningham,2025-04-03 11:18:00.000000 UTC,2025,4,27.0,VIVILLI Sexy Lace Babydoll-White,Intimates
39255,Robert,Smith,2025-04-08 13:46:00.000000 UTC,2025,4,42.0,Canyon Ridge Big & Tall Soft Touch Argyle V-Neck Pullover,Sweaters
101002,Sarah,Davies,2025-04-06 09:02:00.000000 UTC,2025,4,8.369999885559082,Allegra K Lady Black Bowknot Decor Front Ruffled Hem Sleeveless Blouse Pink XS,Tops & Tees
101002,Sarah,Davies,2025-04-06 09:02:00.000000 UTC,2025,4,18.989999771118164,Mommy Paradise Maternity Top 3801,Maternity
101002,Sarah,Davies,2025-04-06 09:02:00.000000 UTC,2025,4,54.0,Levi's 512 Misses Perfectly Slimming Boot Cut Jean with Tummy Slimming Panel,Jeans
101002,Sarah,Davies,2025-04-06 09:02:00.000000 UTC,2025,4,141.0,McGinn Women's Tabitha Short,Shorts
86239,Ronald,Parker,2025-04-18 03:00:00.000000 UTC,2025,4,32.0,LRG Strictly For The Roots Long Sleeve Tee,Tops & Tees
86240,Ronald,Parker,2025-04-16 03:00:00.000000 UTC,2025,4,59.5,DC Men's DC Loose Denim Pant,Jeans
59652,Robert,Wong,2024-04-14 00:15:00.000000 UTC,2024,4,69.0,Request Men's Kevin,Jeans
103859,Tracy,Suarez,2025-04-02 07:55:00.000000 UTC,2025,4,19.989999771118164,Cloris Murphy Brazilian Metallic Bikini Halter Top& Scrunchie Butt Bathing Suit BN04 One Size Two Colors,Swim
47668,Devin,Adams,2025-04-17 09:19:00.000000 UTC,2025,4,25.0,Bottoms Out Men's Novelty Micro-Fleece Tree Pant,Sleep & Lounge
47668,Devin,Adams,2025-04-17 09:19:00.000000 UTC,2025,4,55.9900016784668,Dickies Men's 8 3/4 Ounce Double Knee Painter's Pant,Pants
83722,Juan,Morgan,2024-04-24 15:08:00.000000 UTC,2024,4,55.0,Hurley Men's Surface Two Way Stretch Boardshort,Shorts
61666,Kevin,Miller,2025-04-10 08:59:00.000000 UTC,2025,4,12.350000381469728,Allegra K Men Slant Pockets Elastic Waist Baggy Harem Pants Blue W32,Pants
61666,Kevin,Miller,2025-04-10 08:59:00.000000 UTC,2025,4,34.0,Calvin Klein Men's Bold Xray Micro Low Rise Placed Print Trunk,Underwear
61666,Kevin,Miller,2025-04-10 08:59:00.000000 UTC,2025,4,71.989997863769531,Hurley Mens Major League Reversible Zip Hoodie,Fashion Hoodies & Sweatshirts
61666,Kevin,Miller,2025-04-10 08:59:00.000000 UTC,2025,4,600.0,Harris Tweed Wool Jacket-Dougal Limited Edition,Suits & Sport Coats
25034,Carla,Galloway,2021-04-09 08:06:00.000000 UTC,2021,4,19.950000762939453,National Polyester Slip-on Dress,Dresses
25034,Carla,Galloway,2021-04-09 08:06:00.000000 UTC,2021,4,27.950000762939453,Mommy Paradise Maternity Top 3615,Maternity
101137,Steven,Mitchell,2025-04-24 03:10:00.000000 UTC,2025,4,31.950000762939453,Geoffrey Beene Men's Fitted Sateen Dress Shirt,Tops & Tees
101137,Steven,Mitchell,2025-04-24 03:10:00.000000 UTC,2025,4,44.9900016784668,Wrangler Men's Authentic Cowboy Cut Work Western Shirt,Tops & Tees
115076,Kimberly,West,2025-04-27 09:06:32.541518 UTC,2025,4,32.0,Coal Women's The Leila,Plus
115076,Kimberly,West,2025-04-27 09:06:32.541518 UTC,2025,4,47.0,Shadowline Petals 54 Coat (71280),Sleep & Lounge
115076,Kimberly,West,2025-04-27 09:06:32.541518 UTC,2025,4,58.0,Eileen West Women's Graceful Autumn Short Nightgown,Sleep & Lounge
16819,Erica,Rodriguez,2025-04-11 14:08:00.000000 UTC,2025,4,68.949996948242188,Womens Nor'easter Rain Jacket,Outerwear & Coats
93020,Amy,Burgess,2021-04-24 03:02:00.000000 UTC,2021,4,201.75,D.E.P.T. Women's Fabulous Coat,Outerwear & Coats
89254,Brian,Rice,2025-04-18 18:34:00.000000 UTC,2025,4,50.0,Haggar Men's C18 Plain Front White Pop Plaid Performance Short,Shorts
42837,Eric,Diaz,2023-04-02 14:29:00.000000 UTC,2023,4,39.9900016784668,Men's UV Swim Shirt--Short Sleeve,Swim
42837,Eric,Diaz,2023-04-02 14:29:00.000000 UTC,2023,4,50.0,Angry Birds Men's Space Microfleece Sleep Set,Sleep & Lounge
42837,Eric,Diaz,2023-04-02 14:29:00.000000 UTC,2023,4,165.0,Hudson Men's Byron 5 Pocket Straight Leg Jean,Jeans
3953,Donna,Burnett,2020-04-28 09:46:00.000000 UTC,2020,4,24.989999771118164,Lingerie Set - White Top Lace + Mini Skirt + Fishnet Stockings,Intimates
7859,William,Wong,2025-04-13 06:52:00.000000 UTC,2025,4,54.720001220703125,Van Heusen 57850 Mens Short-Sleeve Oxford Shirt,Tops & Tees
7859,William,Wong,2025-04-13 06:52:00.000000 UTC,2025,4,159.64999389648438,Ray-Ban ORB8307 Aviator Sunglasses,Accessories
24398,Luis,Ruiz,2025-04-27 11:29:38.841701 UTC,2025,4,20.950000762939453,Kilt Thong Mens Plaid Underwear by Gregg Homme,Underwear
23416,Carlos,Sexton,2025-04-10 09:57:00.000000 UTC,2025,4,38.0,Van Heusen Men's Full Zip Argyle Sweater,Sweaters
10513,Kristopher,Anderson,2024-04-23 07:55:00.000000 UTC,2024,4,64.989997863769531,Louis Raphael Men's Total Comfort Wool Houndstooth Pattern Pleated Dress Pant,Pants
98542,Rachel,Price,2025-04-09 17:05:00.000000 UTC,2025,4,19.989999771118164,Cloris Murphy Brazilian Metallic Bikini Halter Top& Scrunchie Butt Bathing Suit BN02 One Size Three Colors,Swim
98542,Rachel,Price,2025-04-09 17:05:00.000000 UTC,2025,4,72.0,Hard Tail Python Low Rise Layering Leggings,Leggings
55014,Derek,Ferguson,2022-04-08 10:55:00.000000 UTC,2022,4,59.5,Fox Racing Elecore Fleece Zip-Up Hoodie - Large/Graphite,Fashion Hoodies & Sweatshirts
13065,Andrew,Burch,2025-04-02 04:05:00.000000 UTC,2025,4,25.450000762939453,Terramar Men's Boxer Brief Wind Blocker Boxer Brief,Underwear
13065,Andrew,Burch,2025-04-02 04:05:00.000000 UTC,2025,4,39.9900016784668,Perry Ellis Men's Railroad City/Modern-Fit Stripe Pant,Pants
13065,Andrew,Burch,2025-04-02 04:05:00.000000 UTC,2025,4,49.9900016784668,Men's Pajamas: Sirisha Classic Satin PJ's G4 Silver,Sleep & Lounge
13065,Andrew,Burch,2025-04-02 04:05:00.000000 UTC,2025,4,87.0999984741211,Fred Perry Men's V-Neck Sweater,Sweaters
120507,Ronald,Johnson,2025-04-22 05:00:00.000000 UTC,2025,4,89.989997863769531,Ralph Lauren Mens Double Pleated Black Wool Dress Pants,Pants
54343,Rebecca,Olson,2023-04-29 13:19:00.000000 UTC,2023,4,23.850000381469727,Hanes Silk Reflections Women's Absolutely Ultra Sheer Control Top with Toe and Glisten Leg,Socks & Hosiery
54343,Rebecca,Olson,2023-04-29 13:19:00.000000 UTC,2023,4,42.0,Hurley Juniors Lowrider 11 Inch Bermuda Short,Shorts
76907,Matthew,Sims,2025-04-16 11:12:00.000000 UTC,2025,4,57.950000762939446,Affliction - Mens Contrast Reversiblethermal In Blk/Dirty Red,Sweaters
46372,Becky,Mckinney,2025-04-26 07:09:41.621741 UTC,2025,4,63.979999542236328,Patty Women Elegant Ruffle Flounce Collar Asym Long Jumper Cardigan,Sweaters
118831,Hayley,Myers,2025-04-24 09:02:00.000000 UTC,2025,4,148.0,Rock Revival Women Jeans Anett B2 Fleur Flap Pocket Bootcut Jeans,Jeans
50690,Randy,Lowery,2025-04-12 08:39:00.000000 UTC,2025,4,56.0,State O Maine Oxford Plaid Robe,Sleep & Lounge
58294,Tracy,Scott,2024-04-30 08:46:00.000000 UTC,2024,4,19.989999771118164,Woman Within Plus Size Pants with straight leg in soft plush velour,Pants & Capris
58294,Tracy,Scott,2024-04-30 08:46:00.000000 UTC,2024,4,60.0,Julian Taylor Women's Sleeveless Lace Bodice Dress,Dresses
58294,Tracy,Scott,2024-04-30 08:46:00.000000 UTC,2024,4,124.0,Squeem Magical Lingerie Shapewear Firm Compression Short-Vest,Intimates
58294,Tracy,Scott,2024-04-30 08:46:00.000000 UTC,2024,4,352.0,Parker Women's Beaded Shift Dress,Dresses
97797,Stephen,Diaz,2025-04-27 13:53:47.778056 UTC,2025,4,23.989999771118164,Caterpillar Men's Trademark Banner Long Sleeve Tee,Tops & Tees
72586,Xavier,Dunlap,2025-04-28 01:24:53.147806 UTC,2025,4,33.0,Southpole Men's Premium Wash Denim Shorts,Shorts
72588,Xavier,Dunlap,2025-04-28 01:24:53.147806 UTC,2025,4,45.830001831054688,Port Authority J730 Casual Microfiber Jacket,Suits & Sport Coats
72588,Xavier,Dunlap,2025-04-28 01:24:53.147806 UTC,2025,4,45.950000762939446,O'Neill Men's Paramount Walkshorts,Shorts
91275,Jackson,Thomas,2025-04-01 10:52:00.000000 UTC,2025,4,59.950000762939446,Gold Toe Men's Rayon Fashion 3 Pack,Socks
99501,Carlos,Carpenter,2023-04-06 10:40:00.000000 UTC,2023,4,9.9700002670288086,True Religion Men's Multi-Color Casual Cotton Crew Sock,Socks
123603,Andrew,Yoder,2020-04-21 02:52:00.000000 UTC,2020,4,25.319999694824215,Burnside Men's Retail Stripe Knit Hoody Shirt,Fashion Hoodies & Sweatshirts
44004,Jennifer,Walker,2024-04-08 06:41:00.000000 UTC,2024,4,49.5,Volcom Juniors Moclov Striped Zip Hoodie,Fashion Hoodies & Sweatshirts
70260,Andrew,Mcintyre,2025-04-28 16:14:14.498646 UTC,2025,4,25.0,Kenneth Cole Men's Five Pocket Pant,Pants
93695,Ernest,Wilkinson,2024-04-15 15:47:00.000000 UTC,2024,4,8.9899997711181641,Alki'i Ribbed heavy gauge mens/womens warm beanie snowboarding winter hats - 6 colors,Accessories
78231,Claire,Barron,2021-04-06 07:56:00.000000 UTC,2021,4,15.989999771118164,Popsi Lingerie Micro Fiber Zebra Print Bra With Matching Boyshorts,Intimates
104596,Daniel,Gonzalez,2022-04-26 06:29:00.000000 UTC,2022,4,32.0,Calvin Klein Big and Tall Men's Tall Boxer Brief   #U3282,Underwear
67673,Louis,Davis,2025-04-26 16:37:33.186795 UTC,2025,4,9.9899997711181641,Dickies Men's Industrial Strength Flat Knit Crew 3-pack Socks,Socks
67673,Louis,Davis,2025-04-26 16:37:33.186795 UTC,2025,4,92.0,Buffalo by David Bitton Men's Peacoat,Outerwear & Coats
67674,Louis,Davis,2025-04-26 16:37:33.186795 UTC,2025,4,49.950000762939446,Men's 100% Virgin Wool Super Gabardine Tan Dress Pants,Pants
28808,Holly,Hicks,2025-04-12 05:24:00.000000 UTC,2025,4,17.0,Darn Tough - 1/4 Sock Merino Cushion Womens Sock,Socks & Hosiery
28808,Holly,Hicks,2025-04-12 05:24:00.000000 UTC,2025,4,69.0,Shock Absorber Women's Extreme Support Sports Bra Top #4490,Active
64852,Carl,Malone,2024-04-15 03:48:00.000000 UTC,2024,4,59.9900016784668,Calvin Klein Sportswear Men's V-Neck Staghorn Cable Sweater,Sweaters
47273,Jacqueline,Lloyd,2025-04-13 03:31:00.000000 UTC,2025,4,42.9900016784668,BLACK PANT GAUCHOS RUFFLE TIERS WIDE - FITS (ONE SIZE) - L XL 1X 2X - S221S LOTUSTRADERS,Pants & Capris
77014,Katherine,Hernandez,2021-04-03 07:57:00.000000 UTC,2021,4,59.5,Roxy Juniors Caps Pullover Hoodie,Fashion Hoodies & Sweatshirts
65415,Jean,Morris,2025-04-05 17:42:00.000000 UTC,2025,4,42.979999542236328,Patty Women Unique V Neck Shawl Collar Short Sleeve Knit Jumper Blouse Tunic Top,Tops & Tees
38186,Kristopher,Suarez,2025-04-28 16:55:25.698114 UTC,2025,4,68.0,Diesel Men's T-Canopy-Rs Shirt,Tops & Tees
38186,Kristopher,Suarez,2025-04-28 16:55:25.698114 UTC,2025,4,146.25,Victorinox Men's Full Zip Sweater,Sweaters
38186,Kristopher,Suarez,2025-04-28 16:55:25.698114 UTC,2025,4,199.66000366210935,Diesel Men's Wiley Jacket,Outerwear & Coats
38187,Kristopher,Suarez,2025-04-28 16:55:25.698114 UTC,2025,4,34.0,Calvin Klein Men's Bold Xray Micro Low Rise Placed Print Trunk,Underwear
38187,Kristopher,Suarez,2025-04-28 16:55:25.698114 UTC,2025,4,49.5,Fox Men's Top Shelf Boardshort,Swim
117741,Jaclyn,Mcgee,2025-04-07 06:57:00.000000 UTC,2025,4,44.9900016784668,Womens long tankini bikini swimsuit Marina West 2 piece multiple prints bra straps,Swim
109,Jaime,Reynolds,2022-04-10 12:28:00.000000 UTC,2022,4,124.68000030517578,Perry Ellis Portfolio Men's Melton Open Bottom Jacket,Outerwear & Coats
41654,Jennifer,Johnson,2025-04-25 01:07:24.248772 UTC,2025,4,274.0,Magaschoni Women's 100% Cashmere Color Block Turtle Neck,Sweaters
89674,Laura,Bauer,2025-04-28 18:44:34.030005 UTC,2025,4,31.979999542236328,DC SHOES Women's Disarm Hoodie Sweatshirt- Black,Fashion Hoodies & Sweatshirts
89674,Laura,Bauer,2025-04-28 18:44:34.030005 UTC,2025,4,37.0,dollhouse Juniors Rocker Skinny Jegging,Jeans
39183,Cindy,Richardson,2023-04-28 14:32:00.000000 UTC,2023,4,19.989999771118164,Vivian's Fashions Pants - Essentials by Milano,Leggings
39183,Cindy,Richardson,2023-04-28 14:32:00.000000 UTC,2023,4,22.0,Invisibelt Skinny,Accessories
39183,Cindy,Richardson,2023-04-28 14:32:00.000000 UTC,2023,4,68.0,Echo Design Women's Solid Open Shoulder Dress,Swim
10141,Deborah,Lucas,2023-04-21 03:39:00.000000 UTC,2023,4,48.950000762939446,Women's Trying to Balance by Whitney Lenox Off the Shoulder Pullover Sweatshirt Charcoal,Fashion Hoodies & Sweatshirts
94990,Kevin,Howell,2025-04-06 03:31:00.000000 UTC,2025,4,32.0,Diesel Men's Trent Underpants,Underwear
122671,David,Hurley,2023-04-15 08:49:00.000000 UTC,2023,4,19.8799991607666,Allegra K Men Raglan Long Sleeve Hooded Zip up Coat Sweatshirt Dark Gray S,Fashion Hoodies & Sweatshirts
25917,John,Ramirez,2023-04-03 17:44:00.000000 UTC,2023,4,19.979999542236328,RetroFit Men's Long Sleeve Pullover Hoodie Sweater Charcoal & Black,Fashion Hoodies & Sweatshirts
25917,John,Ramirez,2023-04-03 17:44:00.000000 UTC,2023,4,67.0,adidas Men's Tiro 11 Training Right Jacket,Active
25917,John,Ramirez,2023-04-03 17:44:00.000000 UTC,2023,4,119.98999786376952,Calvin Klein Sportswear Men's Double Flap 4 Pocket Fur Trim Jacket,Suits & Sport Coats
104864,Luis,Noble,2023-04-30 04:22:00.000000 UTC,2023,4,30.0,Kenneth Cole Men's 6-Pack Rib Dress Sock,Socks
31121,Katherine,Scott,2022-04-19 10:09:00.000000 UTC,2022,4,69.0,Seven7 Women's Cord Skinny Jean 77 Pocket,Jeans
31121,Katherine,Scott,2022-04-19 10:09:00.000000 UTC,2022,4,98.0,Not Your Daughter's Jeans Women's Straight Leg Denim,Jeans
63842,Patrick,Freeman,2024-04-20 13:23:00.000000 UTC,2024,4,44.950000762939446,KAVU Men's Mazoola Short,Shorts
88601,Trevor,Salazar,2025-04-11 04:05:00.000000 UTC,2025,4,38.0,Dockers Men's Outdoor Khaki D3 Classic Fit Flat Front Pant,Pants
88251,Jeffrey,George,2024-04-22 16:57:00.000000 UTC,2024,4,79.949996948242173,Tuxedo Vest Solid Satin Red with Coordinating Bowtie,Suits & Sport Coats
109439,Lindsay,Hardy,2025-04-24 08:59:01.460145 UTC,2025,4,35.0,Vedette 702 Hosiery Thong Back Slimming Bodysuit,Intimates
99683,Jacob,Davis,2025-04-15 10:34:00.000000 UTC,2025,4,45.0,PGA Tour Men's Short Sleeve Poly Performance Golf Shirt,Active
95792,Joel,Gibson,2025-04-22 04:14:00.000000 UTC,2025,4,22.0,Joe Snyder Bulge Thong-Purple,Swim
65832,Charles,Ayers,2024-04-23 07:10:00.000000 UTC,2024,4,9.40999984741211,Sock It To Me LUCHA RED Mens Crew Socks,Socks
116762,Crystal,Moran,2024-04-08 07:30:00.000000 UTC,2024,4,76.0,Mens Champion Reverse Weave Closed-bottom Sweatpant - P1049,Active
123952,Jonathan,Willis,2025-04-24 06:25:00.000000 UTC,2025,4,21.950000762939453,Weatherproof Men's Cargo Shorts - Oatmeal - 38,Shorts
114626,Benjamin,Santana,2025-04-04 06:00:00.000000 UTC,2025,4,8.0,American Apparel Solid Calf-High Sock,Socks
53623,Darlene,Smith,2025-04-23 07:27:00.000000 UTC,2025,4,15.0,Women's Rayon from Bamboo Low-cut 3PK Sport Socks (5-9 Shoe),Plus
99799,Luis,Rodriguez,2025-04-21 18:13:00.000000 UTC,2025,4,109.98999786376952,Levi's Men's Wool Melton 4-Pocket Coat with Zip-Out Bib and Hood,Outerwear & Coats
122728,Roger,Snyder,2025-04-03 18:17:00.000000 UTC,2025,4,98.0,Mavi Men's Matt Midrise Relaxed Fit Jean,Jeans
35336,Kathleen,Mullins,2025-04-15 09:57:00.000000 UTC,2025,4,66.370002746582031,Port Authority Ladies Long Textured Hooded Soft Shell Jacket. L306,Outerwear & Coats
16944,Heather,Vasquez,2025-04-26 00:45:34.554155 UTC,2025,4,28.989999771118164,Vintage Creme Wedding Garter Bridal Lace Toss Garter Wedding Keepsake Garter Custom,Intimates
95197,Marcus,Phillips,2025-04-14 14:38:00.000000 UTC,2025,4,59.0,Tavik Men's Shooter Boardshort,Swim
15450,Charles,Brown,2024-04-05 11:04:00.000000 UTC,2024,4,109.5,Paul Fredrick 100% Wool Gabardine Wrinkle \ Stain Resistant Pleated Front Pant,Pants
21527,Timothy,Armstrong,2021-04-15 09:49:00.000000 UTC,2021,4,21.389999389648441,HANES Men's 5.2 oz COMFORTSOFT HEAVYWEIGHT T-Shirt - 5286,Tops & Tees
97676,Michael,Powell,2023-04-18 17:43:00.000000 UTC,2023,4,42.0,Calvin Klein Men's Micro Modal PJ Pant,Sleep & Lounge
113436,Joshua,Pennington,2023-04-24 10:28:00.000000 UTC,2023,4,39.9900016784668,American Fighter By Affliction Syracuse Men's Hoodie Sweatshirt Zip Up,Fashion Hoodies & Sweatshirts
112534,Lee,Smith,2024-04-14 01:36:00.000000 UTC,2024,4,12.0,Dickies Men's Acrylic Thermal Boot Crew 2-pack Socks,Active
19960,Jonathan,Sexton,2024-04-04 10:25:00.000000 UTC,2024,4,38.130001068115234,Calvin Klein Sportswear Men's Pinstripe Dress Dylan Pant,Pants
19960,Jonathan,Sexton,2024-04-04 10:25:00.000000 UTC,2024,4,55.0,Calvin Klein Sportswear Men's Slim Fit Longsleeve Mini Gingham Check Shirt,Tops & Tees
19960,Jonathan,Sexton,2024-04-04 10:25:00.000000 UTC,2024,4,89.5,Paul Fredrick Flat Front Cotton Twill Cargo Shorts,Shorts
124223,Roberto,Mcbride,2025-04-25 03:43:03.112182 UTC,2025,4,17.0,Champion Mens Jersey Ringer Tee,Tops & Tees
124223,Roberto,Mcbride,2025-04-25 03:43:03.112182 UTC,2025,4,30.950000762939453,NEW Sport-Tek - Pullover Hooded Sweatshirt with Contrast Color. F264,Fashion Hoodies & Sweatshirts
124223,Roberto,Mcbride,2025-04-25 03:43:03.112182 UTC,2025,4,49.0,Orvis Swim Trunks,Swim
15263,Judy,Maldonado,2022-04-09 07:15:00.000000 UTC,2022,4,15.75,Allegra K Lady Scoop Neck Sleeveless Elastic Waist Romper w Cut Out Shoulder Chiffon Top Black XS,Jumpsuits & Rompers
45239,Robert,Church,2023-04-23 16:51:00.000000 UTC,2023,4,280.0,Volcom T.D.S. Pant - Men's,Pants
123807,Louis,Moreno,2024-04-12 08:58:00.000000 UTC,2024,4,99.989997863769517,Finis Men's Hydrospeed 2 Jammer Swimsuit,Swim
